FID,Month,Year,Used,ConBog,MarshGrass,Mixedwood,Opendec,BTrail_D,Edge_D,Road_D,Stream_D,Trail_D,Water_D,Ruggedness,E_Density
431,0,2017,0,0,0,0,0,7.09091,5.5959301,7.53159,6.3473902,9.5550299,5.7071099,2,0
432,0,2017,0,0,0.637584,0,0,6.5419002,3.43399,7.5211401,0,9.5643396,5.35186,1,0
433,0,2017,0,0,0.0067114,0.0067114,0,4.6928701,5.1985002,7.31249,5.6021199,9.5752201,5.9687099,1,0
434,0,2017,0,0,0.0067114,0.0067114,0,5.8640299,5.2631798,7.1533499,5.3094902,9.5612602,6.8987098,2,0
435,0,2017,0,0,0.0134228,0,0,5.3909101,4.7957902,7.18537,5.8183298,9.5190201,7.3182602,2,0
436,0,2017,0,0,0,0,0,6.69206,6.36904,7.37988,6.6955199,9.4750004,7.4619198,2,0
437,0,2017,0,0,0,0,0,7.21351,6.77672,7.5453601,7.0633101,9.4290504,7.42873,2,
438,0,2017,0,0,0,0,0,7.5689502,6.5390801,7.4266701,6.5237799,9.3810196,7.4196,2,
439,0,2017,0,0,0,0,0,7.8344598,5.3094902,7.2154598,5.2121201,9.3307199,7.5243001,3,
440,0,2017,0,0,0,0,0,7.9281101,5.7680202,7.1422,5.8640299,9.2779398,7.6921101,2,
441,0,2017,0,0,0,0,0,7.9281101,6.7402902,7.2707,5.9716501,9.2224503,7.6433902,2,
442,0,2017,0,0,0,0,0,7.9706998,6.7790499,7.1339598,5.1985002,9.16399,7.4236302,2,
443,0,2017,0,0,0,0,0,8.0481701,6.8367801,7.1104999,6.6493702,9.1022596,7.2486501,2,
444,0,2017,0,0,0,0,0,8.1464195,7.1107998,7.2901502,5.9414201,9.0369501,7.2174001,1,
445,0,2017,0,0,0,0,0,8.25352,7.09866,7.5190201,5.5959301,8.96768,7.3443198,3,
446,0,2017,0,0,0,0,0,8.3602505,6.5875301,7.1410699,6.7446799,8.8940802,7.5093799,3,
447,0,2017,0,0,0,0,0,8.4640198,5.6261301,6.5745301,6.0956998,8.8157301,7.5760999,3,
448,0,2017,0,0,0,0,0,8.5560303,6.0349398,5.9687099,5.0172801,8.7322397,7.2279601,3,
449,0,2017,0,0,0,0,0,8.55198,6.5295701,6.5745301,5.3619099,8.6432695,6.73523,2,
450,0,2017,0,0,0,0,0,8.45438,5.6490402,7.0890298,5.8888798,8.5486803,5.9716501,2,
451,4,2017,1,0,0.0469799,0.0201342,0,7.4611702,4.1108699,8.0708303,6.19311,9.3865204,7.09866,1,0
523,0,2016,0,0,0,0.0268456,0,7.3833799,5.6261301,7.9865098,5.6021199,9.4920502,6.5976801,13,0
524,0,2016,0,0,0,0,0,7.3807602,5.9319801,7.9762502,5.7266598,9.4904099,6.5099902,6,0
525,0,2016,0,0,0.120805,0,0,7.4311099,4.6928701,7.9913702,6.8057199,9.4908199,5.3814301,1,0
526,0,2016,0,0,0,0,0,7.4793,5.6546102,8.0441504,7.3146901,9.4932804,6.2415199,4,0
527,0,2016,0,0,0,0,0,7.4793,6.2761798,7.9685402,7.5225902,9.4977598,6.9639802,5,0
528,0,2016,0,0,0,0,0,7.3647699,5.6261301,7.8685398,7.1486402,9.5042,7.0451698,2,0
529,0,2016,0,0,0,0,0,6.8982601,6.2516699,7.80691,6.5683498,9.5125303,6.4096999,3,0
530,0,2016,0,0,0.469799,0,0,6.0722799,0,7.7557802,5.0367599,9.5226603,4.51086,1,0
531,0,2016,0,0,0,0.0134228,0,3.43399,5.2508898,7.6156502,5.5570998,9.5344696,6.4096999,2,0
532,0,2016,0,0,0,0,0,6.2363701,5.3619099,7.5352001,5.3619099,9.5478497,7.0417299,1,0
533,0,2016,0,0,0,0,0,4.51086,5.4847999,7.5503702,6.6109099,9.5108004,7.3102798,3,0
534,0,2016,0,0,0,0,0,6.5295701,6.65835,7.6535201,7.0669298,9.4660101,7.0890298,2,0
535,0,2016,0,0,0,0,0,7.09866,6.2223601,7.80302,7.32515,9.4191904,7.00455,2,
536,0,2016,0,0,0.0469799,0,0,7.4815898,4.5629802,7.6811099,6.8611002,9.3701601,6.9829402,2,
537,0,2016,0,0,0,0,0,7.7386498,5.8603802,7.5650902,5.9687099,9.3186903,7.2046399,4,
538,0,2016,0,0,0.0402685,0,0,7.68607,4.7957902,7.5300398,5.0172801,9.2645502,7.4861398,2,
539,0,2016,0,0,0,0,0,7.68607,6.5806398,7.5932999,6.08178,9.2074699,7.3329101,5,
540,0,2016,0,0,0,0,0,7.7534599,5.6919298,7.5156999,4.5629802,9.14711,7.1252899,6,
541,0,2016,0,0,0,0,0,7.8685398,5.9537301,7.5049,6.0029202,9.0831299,6.7409201,6,
542,0,2016,0,0,0,0,0,8.0039396,6.4906502,7.5945601,6.69206,9.01509,6.6493702,4,
543,0,2016,0,0,0,0,0,8.1395702,6.77496,7.62817,6.6332502,8.9424896,6.90237,3,
544,0,2016,0,0,0,0,0,8.2697296,6.9237599,7.3502998,6.4998999,8.8647804,7.2354999,4,
545,0,2016,0,0,0,0,0,8.3787498,6.7223401,7.0549898,5.4925199,8.7812796,7.5227199,3,
546,0,2016,0,0,0,0,0,8.4717102,6.5892301,6.8987098,5.5503201,8.6912603,7.4236302,1,
547,0,2016,0,0,0,0,0,8.4890804,6.1136799,7.0549898,6.1310301,8.5939102,7.1182499,2,
548,0,2016,0,0,0,0,0,8.3767996,6.4947801,7.3502998,5.0910201,8.48839,6.8611002,4,
549,0,2016,0,0,0,0,0,8.25665,5.7071099,7.2937002,5.3814301,8.3740301,6.9060001,2,
550,0,2016,0,0,0.704698,0,0,8.1303997,4.5629802,6.76964,5.5959301,8.2506704,6.9966998,1,
551,0,2016,0,0,0.033557,0,0,8.0030899,5.1985002,5.6021199,6.12675,8.1195202,6.7720098,1,
552,0,2017,0,0.657718,0.174497,0.167785,0,5.6546102,4.5629802,7.69136,6.64329,7.2438402,5.9687099,4,0
553,0,2017,0,0.255034,0.644295,0.100671,0,5.4925199,4.1108699,7.5636401,5.6970401,6.7720098,6.6955199,2,0
554,0,2017,0,0.95302,0,0,0.0469799,6.20612,5.6546102,7.51262,3.77107,6.0349398,7.21351,1,0
555,0,2017,0,0.348993,0.644295,0.0067114,0,6.42768,0,7.5636401,3.43399,5.1985002,7.54599,1,0
556,0,2017,0,0.0939597,0.758389,0,0,4.1108699,4.51086,7.69136,4.45263,5.9319801,7.5288701,2,0
557,0,2017,0,0.590604,0.395973,0.0134228,0,5.2508898,4.1108699,7.4996901,4.7957902,6.56389,7.57373,2,0
558,0,2017,0,0,0,0.0201342,0,5.3619099,5.5959301,7.2186198,6.14781,6.9966998,7.2086,22,0
559,0,2017,0,0.033557,0,0,0,5.4925199,5.4847999,6.9871802,6.0650301,7.3204398,6.6214099,18,0
560,0,2017,0,0.221477,0.724832,0.0402685,0,5.7071099,0,6.9285402,3.77107,7.6023598,5.0172801,5,0
561,0,2017,0,0.355705,0.0536913,0.463087,0,6.6605701,4.2207098,6.9005499,5.9687099,7.7674499,6.0375199,14,0
562,0,2017,0,0,0.14094,0,0,6.6722598,4.1108699,7.0824099,6.6531301,7.8768401,6.7409201,1,0
563,0,2017,0,0.0067114,0,0.375839,0,5.5503201,6.10252,7.2279601,6.0375199,7.9234099,6.9575,7,0
564,0,2017,0,0.107383,0,0.624161,0,0,5.7500601,7.4285798,5.1985002,7.6784201,6.73523,3,0
565,0,2017,0,0,0,0,0,5.8888798,5.7500601,7.6587601,5.8923302,7.3532701,6.9237599,2,0
566,0,2017,0,0,0,0,0,5.0172801,5.5959301,7.4523101,6.8062701,6.8684602,7.2733102,1,0
567,0,2017,0,0,0.268456,0,0,5.8378801,4.2207098,7.2888899,6.4726901,5.8923302,7.3017502,1,0
568,0,2017,0,0,0.0067114,0,0.328859,4.2207098,5.35186,7.26302,6.53053,5.2121201,6.9145198,1,0
569,0,2017,0,0,0,0,0.322148,5.6261301,5.7680202,6.8842902,6.44731,6.6409898,6.1519098,1,0
570,0,2017,0,0,0.563758,0,0,5.3094902,4.2207098,6.5465598,3.43399,5.6546102,3.43399,1,0
571,0,2017,0,0,0,0,0,5.0172801,5.9319801,6.7091098,6.0576701,5.7071099,6.35289,1,0
572,0,2017,0,0,0.342282,0,0,5.9687099,0,6.9060001,6.3145299,6.8035102,6.3404298,1,0
573,0,2017,0,0,0.248322,0,0,3.43399,4.2207098,6.5883799,3.43399,7.31389,5.3909101,0,0
574,0,2017,0,0,0.033557,0,0,5.9319801,4.7957902,6.78369,6.0349398,7.6501698,6.5419002,1,0
575,0,2017,0,0,0.275168,0,0,6.85463,4.1108699,7.1884599,6.42414,7.9013801,6.1778102,1,0
576,0,2017,0,0.0201342,0.261745,0.348993,0,7.3375001,4.45263,7.3140898,5.6082301,8.1019802,5.8062201,1,0
577,0,2017,0,0,0.530201,0,0,7.66116,4.1108699,7.3950601,5.2508898,8.2689896,0,0,0
578,0,2017,0,0.0067114,0,0.0067114,0,7.88837,5.6021199,7.5708699,5.7810798,8.4120598,6.2005801,2,0
579,0,2017,0,0.0134228,0.38255,0.0134228,0,7.6811099,0,7.7694602,5.1399398,8.5371904,4.1108699,0,0
580,0,2017,0,0,0.597315,0,0,7.4497299,4.1108699,7.9574099,5.8021202,8.6484003,5.3814301,1,0
581,0,2017,0,0,0,0,0.161074,7.1953502,5.6021199,8.1262102,6.6214099,8.7484598,6.6493702,1,0
582,0,2017,0,0,0.42953,0.0067114,0.033557,6.7737799,0,8.2760696,6.5188999,8.8393202,7.09866,2,0
583,0,2017,0,0.0268456,0,0.0402685,0.033557,5.6546102,5.6021199,8.2782803,6.73523,8.9194899,6.6214099,1,0
584,0,2017,0,0,0,0,0,5.4357901,5.6546102,8.2617502,5.6919298,8.9941502,6.4288602,2,0
585,0,2017,0,0,0.241611,0.0067114,0,5.9687099,3.43399,8.2688999,4.5629802,9.06394,6.7642698,11,0
586,0,2017,0,0,0,0,0,4.6928701,5.2121201,8.2987604,6.23809,9.1294298,6.5943198,1,0
587,0,2017,0,0,0.181208,0,0,6.0138202,4.1108699,8.3353701,6.20612,9.1910696,5.4357901,3,0
588,0,2017,0,0,0.503356,0,0,5.6261301,3.77107,8.28757,5.1399398,9.2492905,5.2631798,1,0
589,0,2017,0,0,0,0,0,6.7223401,5.4357901,8.1898298,6.46945,9.3044205,5.8603802,4,0
590,0,2017,0,0,0,0.033557,0,7.2601299,5.4847999,8.10219,6.64329,9.35676,6.8230901,3,0
591,0,2017,0,0,0.0067114,0.0134228,0,7.49512,4.45263,8.0341702,5.98037,9.40658,7.2827601,1,0
592,0,2017,0,0,0,0,0,7.56497,6.1640301,7.9927602,6.28722,9.4481401,6.8880501,1,0
593,0,2017,0,0,0.0201342,0,0,7.49512,5.1700802,7.9865098,6.1289001,9.4797897,6.4416099,1,0
594,0,2017,0,0,0,0.0268456,0,7.3833799,5.6261301,7.9865098,5.6021199,9.4920502,6.5976801,13,0
595,0,2017,0,0,0,0,0,7.3807602,5.9319801,7.9762502,5.7266598,9.4904099,6.5099902,6,0
596,0,2017,0,0,0.120805,0,0,7.4311099,4.6928701,7.9913702,6.8057199,9.4908199,5.3814301,1,0
597,0,2017,0,0,0,0,0,7.4793,5.6546102,8.0441504,7.3146901,9.4932804,6.2415199,4,0
598,0,2017,0,0,0,0,0,7.4793,6.2761798,7.9685402,7.5225902,9.4977598,6.9639802,5,0
599,0,2017,0,0,0,0,0,7.3647699,5.6261301,7.8685398,7.1486402,9.5042,7.0451698,2,0
600,0,2017,0,0,0,0,0,6.8982601,6.2516699,7.80691,6.5683498,9.5125303,6.4096999,3,0
601,0,2017,0,0,0.469799,0,0,6.0722799,0,7.7557802,5.0367599,9.5226603,4.51086,1,0
602,0,2017,0,0,0,0.0134228,0,3.43399,5.2508898,7.6156502,5.5570998,9.5344696,6.4096999,2,0
603,0,2017,0,0,0,0,0,6.2363701,5.3619099,7.5352001,5.3619099,9.5478497,7.0417299,1,0
604,0,2017,0,0,0,0,0,4.51086,5.4847999,7.5503702,6.6109099,9.5108004,7.3102798,3,0
605,0,2017,0,0,0,0,0,6.5295701,6.65835,7.6535201,7.0669298,9.4660101,7.0890298,2,0
606,0,2017,0,0,0,0,0,7.09866,6.2223601,7.80302,7.32515,9.4191904,7.00455,2,
607,0,2017,0,0,0.0469799,0,0,7.4815898,4.5629802,7.6811099,6.8611002,9.3701601,6.9829402,2,
608,0,2017,0,0,0,0,0,7.7386498,5.8603802,7.5650902,5.9687099,9.3186903,7.2046399,4,
609,0,2017,0,0,0.0402685,0,0,7.68607,4.7957902,7.5300398,5.0172801,9.2645502,7.4861398,2,
610,0,2017,0,0,0,0,0,7.68607,6.5806398,7.5932999,6.08178,9.2074699,7.3329101,5,
611,0,2017,0,0,0,0,0,7.7534599,5.6919298,7.5156999,4.5629802,9.14711,7.1252899,6,
612,0,2017,0,0,0,0,0,7.8685398,5.9537301,7.5049,6.0029202,9.0831299,6.7409201,6,
613,0,2017,0,0,0,0,0,8.0039396,6.4906502,7.5945601,6.69206,9.01509,6.6493702,4,
614,0,2017,0,0,0,0,0,8.1395702,6.77496,7.62817,6.6332502,8.9424896,6.90237,3,
615,0,2017,0,0,0,0,0,8.2697296,6.9237599,7.3502998,6.4998999,8.8647804,7.2354999,4,
616,0,2017,0,0,0,0,0,8.3787498,6.7223401,7.0549898,5.4925199,8.7812796,7.5227199,3,
617,0,2017,0,0,0,0,0,8.4717102,6.5892301,6.8987098,5.5503201,8.6912603,7.4236302,1,
618,0,2017,0,0,0,0,0,8.4890804,6.1136799,7.0549898,6.1310301,8.5939102,7.1182499,2,
619,0,2017,0,0,0,0,0,8.3767996,6.4947801,7.3502998,5.0910201,8.48839,6.8611002,4,
620,0,2017,0,0,0,0,0,8.25665,5.7071099,7.2937002,5.3814301,8.3740301,6.9060001,2,
621,0,2017,0,0,0.704698,0,0,8.1303997,4.5629802,6.76964,5.5959301,8.2506704,6.9966998,1,
695,0,2016,0,0,0,0.0067114,0,7.69099,6.0426302,8.1721601,4.1108699,9.4458103,7.1212001,9,0
696,0,2016,0,0,0,0.0067114,0,7.6966901,6.0138202,8.16366,6.23809,9.4440098,6.5099902,9,0
697,0,2016,0,0,0.288591,0.0134228,0,7.5528598,4.1108699,8.1740999,6.9113998,9.4444599,5.5434499,0,0
698,0,2016,0,0,0.0738255,0,0,7.4323702,5.0172801,8.2112999,7.32515,9.4471598,5.6021199,2,0
699,0,2016,0,0,0,0.0067114,0,7.3405399,6.2363701,8.1341801,7.4884,9.4520702,6.76964,6,0
700,0,2016,0,0,0,0,0,7.3647699,6.7720098,8.0644598,7.0862002,9.4591198,7.0451698,3,0
701,0,2016,0,0,0,0,0,6.8982601,6.1835999,8.0236502,6.4288602,9.4682302,6.4650998,1,0
702,0,2016,0,0,0.38255,0,0,6.0650301,0,7.9503002,3.43399,9.47929,4.82586,1,0
703,0,2016,0,0,0,0,0,0,5.8957601,7.8597698,6.0375199,9.4921598,6.36904,1,0
704,0,2016,0,0,0.127517,0,0,5.6021199,3.43399,7.8119502,0,9.50669,7.0708399,4,0
705,0,2016,0,0,0,0,0,4.5629802,5.8640299,7.8207302,6.2761798,9.5044403,6.8155699,4,0
706,0,2016,0,0,0,0,0,6.0956998,6.0029202,7.8833499,6.6051698,9.4590502,6.5237799,3,0
707,0,2016,0,0,0,0,0,6.8606,5.7266598,7.9828,6.9404898,9.4115496,6.2363701,2,
708,0,2016,0,0,0,0,0,7.3070402,5.6490402,7.90095,6.8362598,9.3617201,6.2363701,1,
709,0,2016,0,0,0.0067114,0,0,7.46281,5.0910201,7.82936,5.8021202,9.30933,6.8606,2,
710,0,2016,0,0,0,0,0,7.3678298,5.4357901,7.80899,5.3814301,9.2541103,7.2016401,3,
711,0,2016,0,0,0,0,0,7.3678298,5.7071099,7.8461699,6.2825198,9.1957397,6.87428,6,
712,0,2016,0,0,0,0,0,7.4884,5.8378801,7.7947602,5.8640299,9.1338701,6.7905798,3,
713,0,2016,0,0,0.214765,0.0067114,0,7.67065,0,7.78861,5.1700802,9.0680399,6.0375199,4,
714,0,2016,0,0,0.0805369,0,0,7.8565402,4.82586,7.8414001,5.3909101,8.9977598,5.3814301,3,
715,0,2016,0,0,0,0,0,8.0248604,5.9537301,7.7843399,6.0138202,8.92241,6.3130498,7,
716,0,2016,0,0,0,0,0,8.1623402,6.19311,7.5974002,4.51086,8.8412304,6.9113998,2,
717,0,2016,0,0,0,0,0,8.2821798,6.6948299,7.4386401,3.77107,8.7533398,7.2844601,3,
718,0,2016,0,0,0,0,0,8.3628798,6.0722799,7.3721199,6.19311,8.6576204,7.5960398,1,
719,0,2016,0,0,0.0604027,0,0,8.4343901,3.43399,7.4386401,5.1700802,8.5527201,7.45714,1,
720,0,2016,0,0,0,0,0,8.3073502,6.4096999,7.5974002,5.2631798,8.4370203,7.3429999,4,
721,0,2016,0,0,0,0,0,8.1665297,6.5381398,7.2730899,6.3596802,8.3085499,7.3606,2,
722,0,2016,0,0,0,0,0.0134228,8.0110798,5.6546102,6.7345901,5.6261301,8.1652203,7.3854599,4,
723,0,2016,0,0,0.174497,0,0.530201,7.84306,4.45263,5.4847999,4.45263,8.0052996,7.2945299,0,
724,0,2017,0,0,0,0,0,5.2508898,5.5959301,7.9915299,6.6493702,7.4111099,6.2632599,9,0
725,0,2017,0,0,0.033557,0.14094,0,5.9319801,0,7.9574099,6.7576199,7.3982801,3.43399,0,0
726,0,2017,0,0.154362,0.100671,0.543624,0,5.1985002,4.5629802,7.9051299,6.69206,7.0685601,4.6928701,1,0
727,0,2017,0,0.308725,0.66443,0.0268456,0,6.0138202,3.43399,7.8256402,5.7680202,6.5381398,6.3145299,4,0
728,0,2017,0,0.657718,0.187919,0.127517,0,6.9060001,0,7.7960601,3.77107,4.51086,7.03058,5,0
729,0,2017,0,0.154362,0,0.483221,0,6.2632599,5.5959301,7.8256402,6.1289001,5.9476099,7.4523101,2,0
730,0,2017,0,0.0872483,0.214765,0.107383,0,5.0172801,3.43399,7.8816199,6.41817,4.45263,7.7495499,2,0
731,0,2017,0,0.469799,0.0402685,0.0469799,0,6.3846798,4.7957902,7.7011299,5.8603802,5.5959301,7.6213002,1,0
732,0,2017,0,0.543624,0.416107,0,0,5.0172801,3.77107,7.5317202,4.2207098,6.5029502,7.2986698,1,0
733,0,2017,0,0.738255,0.261745,0,0,5.3619099,4.2207098,7.4148898,4.7957902,7.0890298,6.8684602,1,0
734,0,2017,0,0.214765,0.785235,0,0,6.3145299,3.43399,7.3908,4.6928701,7.3510499,6.4288602,1,0
735,0,2017,0,0.355705,0.0134228,0.536913,0,6.9554501,4.7957902,7.3728299,6.1758699,7.5097899,6.6214099,6,0
736,0,2017,0,0.0872483,0.0268456,0.61745,0.0067114,6.9871802,4.7957902,7.45156,5.9319801,7.6674099,6.7151098,2,0
737,0,2017,0,0.248322,0,0.315436,0.302013,6.5099902,5.8021202,7.5760999,3.43399,7.8426499,6.5149598,8,0
738,0,2017,0,0.0402685,0.181208,0.127517,0,4.51086,4.5629802,7.68607,5.2121201,7.6784201,5.4925199,2,0
739,0,2017,0,0.0067114,0.818792,0.0201342,0,6.10252,3.43399,7.8358698,6.10252,7.3532701,6.4288602,1,0
740,0,2017,0,0,0,0,0,3.43399,5.3619099,7.7149401,6.8485799,6.8684602,7.0862002,2,0
741,0,2017,0,0,0.201342,0,0,5.8062201,3.77107,7.6248598,7.1104999,5.8923302,7.1497502,1,0
742,0,2017,0,0,0.0671141,0,0,5.0172801,4.6928701,7.5095201,7.03584,4.82586,6.5295701,1,0
743,0,2017,0,0,0.597315,0,0.114094,5.6021199,0,7.2888899,6.76964,6.4916902,5.2508898,1,0
744,0,2017,0,0,0.161074,0,0,6.1289001,4.6928701,7.1655998,6.3998399,5.0910201,5.3909101,1,0
745,0,2017,0,0,0,0,0,6.2005801,6.3583298,7.2279601,6.6948299,5.9687099,6.6214099,1,0
746,0,2017,0,0,0.174497,0,0.0738255,6.6843801,4.2207098,7.3068399,6.4109201,6.8800201,6.2097702,1,0
747,0,2017,0,0,0.557047,0,0,5.6082301,3.77107,7.1884599,5.8378801,7.35253,5.4925199,1,0
748,0,2017,0,0,0,0,0,5.4925199,5.3619099,7.2556601,6.6308999,7.67416,5.9059,1,0
749,0,2017,0,0.0268456,0.348993,0.0671141,0,6.6700902,3.77107,7.4533701,5.9025402,7.9184198,4.82586,2,0
750,0,2017,0,0,0.624161,0.0067114,0,7.2241502,3.43399,7.65027,5.2121201,8.1064596,4.82586,1,0
751,0,2017,0,0,0.033557,0,0,7.51195,5.0172801,7.6932402,4.2207098,8.2603102,5.8923302,2,0
752,0,2017,0,0,0,0,0,7.72715,5.7810798,7.7975798,6.1758699,8.3964596,6.7249398,0,0
753,0,2017,0,0.0469799,0.33557,0.0402685,0,7.5246902,0,7.9325299,6.4906502,8.5179501,6.2825198,1,0
754,0,2017,0,0,0.033557,0,0,7.1953502,4.9064898,8.0748596,6.53053,8.6273098,5.9319801,1,0
755,0,2017,0,0,0,0,0,6.76964,6.2761798,8.2127304,6.4109201,8.7265501,6.7249398,1,0
756,0,2017,0,0,0,0,0,6.21521,5.35186,8.3415699,5.7071099,8.8172903,7.2429199,2,0
757,0,2017,0,0,0,0,0,4.6928701,5.4608898,8.41817,5.8888798,8.9007902,6.8171902,2,0
758,0,2017,0,0,0.563758,0,0,5.9025402,3.43399,8.4057302,3.43399,8.9780798,6.4518099,2,0
759,0,2017,0,0,0.0536913,0,0,3.77107,4.82586,8.4111004,5.0910201,9.0500002,6.20612,3,0
760,0,2017,0,0,0.187919,0,0,5.0910201,3.43399,8.4337301,6.20612,9.1172104,5.1399398,2,0
761,0,2017,0,0,0.449664,0,0,4.45263,4.1108699,8.4611101,6.7642698,9.1802902,0,0,0
762,0,2017,0,0,0.677852,0,0,5.7810798,3.43399,8.3986597,6.5943198,9.2397003,5.5503201,1,0
763,0,2017,0,0,0.120805,0,0,6.78829,4.1108699,8.3218498,6.9268098,9.2958097,5.0172801,1,2.0833299
764,0,2017,0,0,0,0.0402685,0,7.2836099,6.3473902,8.25595,6.4650998,9.3455601,6.6214099,1,0
765,0,2017,0,0,0.0469799,0.0201342,0,7.40165,3.43399,8.2055302,4.82586,9.3790302,7.2086,4,0
766,0,2017,0,0.0536913,0.0402685,0.671141,0,7.40449,0,8.1764898,3.43399,9.4127998,7.2669802,7,0
767,0,2017,0,0,0.161074,0,0,7.5174298,0,8.1721601,3.43399,9.44662,7.1020298,4,0
768,0,2017,0,0,0,0.0067114,0,7.69099,6.0426302,8.1721601,4.1108699,9.4458103,7.1212001,9,0
769,0,2017,0,0,0,0.0067114,0,7.6966901,6.0138202,8.16366,6.23809,9.4440098,6.5099902,9,0
770,0,2017,0,0,0.288591,0.0134228,0,7.5528598,4.1108699,8.1740999,6.9113998,9.4444599,5.5434499,0,0
771,0,2017,0,0,0.0738255,0,0,7.4323702,5.0172801,8.2112999,7.32515,9.4471598,5.6021199,2,0
772,0,2017,0,0,0,0.0067114,0,7.3405399,6.2363701,8.1341801,7.4884,9.4520702,6.76964,6,0
773,0,2017,0,0,0,0,0,7.3647699,6.7720098,8.0644598,7.0862002,9.4591198,7.0451698,3,0
774,0,2017,0,0,0,0,0,6.8982601,6.1835999,8.0236502,6.4288602,9.4682302,6.4650998,1,0
775,0,2017,0,0,0.38255,0,0,6.0650301,0,7.9503002,3.43399,9.47929,4.82586,1,0
776,0,2017,0,0,0,0,0,0,5.8957601,7.8597698,6.0375199,9.4921598,6.36904,1,0
777,0,2017,0,0,0.127517,0,0,5.6021199,3.43399,7.8119502,0,9.50669,7.0708399,4,0
778,0,2017,0,0,0,0,0,4.5629802,5.8640299,7.8207302,6.2761798,9.5044403,6.8155699,4,0
779,0,2017,0,0,0,0,0,6.0956998,6.0029202,7.8833499,6.6051698,9.4590502,6.5237799,3,0
780,0,2017,0,0,0,0,0,6.8606,5.7266598,7.9828,6.9404898,9.4115496,6.2363701,2,
781,0,2017,0,0,0,0,0,7.3070402,5.6490402,7.90095,6.8362598,9.3617201,6.2363701,1,
782,0,2017,0,0,0.0067114,0,0,7.46281,5.0910201,7.82936,5.8021202,9.30933,6.8606,2,
783,0,2017,0,0,0,0,0,7.3678298,5.4357901,7.80899,5.3814301,9.2541103,7.2016401,3,
784,0,2017,0,0,0,0,0,7.3678298,5.7071099,7.8461699,6.2825198,9.1957397,6.87428,6,
785,0,2017,0,0,0,0,0,7.4884,5.8378801,7.7947602,5.8640299,9.1338701,6.7905798,3,
786,0,2017,0,0,0.214765,0.0067114,0,7.67065,0,7.78861,5.1700802,9.0680399,6.0375199,4,
787,0,2017,0,0,0.0805369,0,0,7.8565402,4.82586,7.8414001,5.3909101,8.9977598,5.3814301,3,
788,0,2017,0,0,0,0,0,8.0248604,5.9537301,7.7843399,6.0138202,8.92241,6.3130498,7,
789,0,2017,0,0,0,0,0,8.1623402,6.19311,7.5974002,4.51086,8.8412304,6.9113998,2,
790,0,2017,0,0,0,0,0,8.2821798,6.6948299,7.4386401,3.77107,8.7533398,7.2844601,3,
791,0,2017,0,0,0,0,0,8.3628798,6.0722799,7.3721199,6.19311,8.6576204,7.5960398,1,
792,0,2017,0,0,0.0604027,0,0,8.4343901,3.43399,7.4386401,5.1700802,8.5527201,7.45714,1,
793,0,2017,0,0,0,0,0,8.3073502,6.4096999,7.5974002,5.2631798,8.4370203,7.3429999,4,
794,0,2017,0,0,0,0,0,8.1665297,6.5381398,7.2730899,6.3596802,8.3085499,7.3606,2,
795,0,2017,0,0,0,0,0.0134228,8.0110798,5.6546102,6.7345901,5.6261301,8.1652203,7.3854599,4,
796,0,2017,0,0,0.174497,0,0.530201,7.84306,4.45263,5.4847999,4.45263,8.0052996,7.2945299,0,
797,3,2017,1,0,0.221477,0.0604027,0,4.6928701,3.43399,8.0374298,3.43399,9.4730797,6.2632599,4,0
872,0,2016,0,0.0067114,0,0.0671141,0,7.45473,5.6021199,8.3286896,5.2508898,9.3973398,7.1620898,2,0
873,0,2016,0,0,0.255034,0,0,7.3908,4.51086,8.3214197,5.2121201,9.3953505,6.9871802,2,0
874,0,2016,0,0,0.114094,0,0,7.2315102,4.1108699,8.3290596,6.6613102,9.3958502,6.53053,1,4.1666698
875,0,2016,0,0,0,0,0,7.01302,5.6082301,8.3487797,7.2308002,9.3988199,6.4906502,1,0
876,0,2016,0,0,0,0,0,6.85463,6.2648902,8.2819796,7.2739601,9.4042301,6.9639802,3,0
877,0,2016,0,0,0,0,0,6.9289699,6.5188999,8.23106,6.9875698,9.4119797,6.70575,3,0
878,0,2016,0,0,0.033557,0,0,7.0188198,5.0910201,8.2021599,6.5149598,9.4219904,5.7071099,1,0
879,0,2016,0,0,0.0738255,0.0067114,0,6.2632599,3.77107,8.1227398,5.8888798,9.4341002,6.1778102,1,0
880,0,2016,0,0.14094,0,0.751678,0,4.1108699,5.5434499,8.0603504,5.6490402,9.4481697,6.6149702,1,0
881,0,2016,0,0,0.0872483,0.0805369,0,5.3909101,4.45263,8.0288496,0,9.4640198,6.8062701,12,0
882,0,2016,0,0,0.38255,0,0,3.43399,0,8.0345497,4.1108699,9.4814901,5.9476099,4,0
883,0,2016,0,0,0.268456,0,0,5.0367599,4.2207098,8.0762501,5.3909101,9.4542103,5.4847999,1,0
884,0,2016,0,0.0067114,0.644295,0.033557,0,6.6222,4.1108699,8.1459703,6.3362002,9.4062204,4.51086,1,
885,0,2016,0,0,0.14094,0.0134228,0,7.1720099,4.45263,8.0882902,6.6214099,9.3558302,5.6490402,3,
886,0,2016,0,0,0,0.0067114,0,7.0410399,5.8183298,8.0401897,6.3362002,9.3027897,6.7502699,5,
887,0,2016,0,0,0.0134228,0,0,6.9060001,5.0367599,8.0269299,5.1985002,9.2468004,6.6700902,5,
